Make,Model,Year,Price,Mileage,Body Type,Cylinders,Transmission,Fuel Type,Color,Car Age,Mileage Per Year,Log Price,Transmission Encoded,Fuel Type_Diesel,Fuel Type_Electric,Fuel Type_Gasoline,Fuel Type_Hybrid,Body Type_Coupe,Body Type_Crossover,Body Type_Hard Top Convertible,Body Type_Hatchback,Body Type_Other,Body Type_Pick Up Truck,Body Type_SUV,Body Type_Sedan,Body Type_Soft Top Convertible,Body Type_Sports Car,Body Type_Utility Truck,Body Type_Van,Body Type_Wagon,Make Encoded,Model Encoded,Color Encoded,Year zscore scaled,Mileage zscore scaled,Price zscore scaled,Cylinders zscore scaled,Car Age zscore scaled,Mileage Per Year zscore scaled
cadillac,escalade,2020,191453.0,16535,SUV,8,Automatic Transmission,Gasoline,Black,5,3307.0,12.16240284987078,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,212005.60544217686,315835.62025316455,295369.32502351835,0.9545208578684412,-1.656676910002406,-0.11419699385731213,0.9295740428083263,-0.9545208578684424,-0.5943559643615812
ferrari,f8-tributo-spider,2011,1559955.0,23966,Sports Car,8,Automatic Transmission,Gasoline,Red,14,1711.857142857143,14.260168173699743,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1225834.0894308942,1673739.25,276426.75433070865,-0.5997358581570293,-1.5678718611164337,2.7916124672366442,0.9295740428083263,0.5997358581570281,-0.6330312758220003
mercedes-benz,e-class,2015,294411.0,222709,Coupe,6,Automatic Transmission,Gasoline,White,10,22270.9,12.592735425875722,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372082.4993270525,140117.16753926701,190510.7618479881,0.09104490452095754,0.8072299866489744,0.10441893107031792,-0.11307532380972793,-0.09104490452095877,-0.13456345379112908
mercedes-benz,e-class,2020,16669.0,43348,Sedan,6,Automatic Transmission,Gasoline,Silver,5,8669.6,9.72136597574484,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,372082.4993270525,140117.16753926701,148198.60392609698,0.9545208578684412,-1.3362449660137679,-0.48532469469212725,-0.11307532380972793,-0.9545208578684424,-0.4643361204905892
nissan,altima,2021,63026.0,274450,Sedan,4,Automatic Transmission,Gasoline,Grey,4,68612.5,11.051318484991738,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,95783.9718918919,46364.504504504504,259363.79265493498,1.1272160485379379,1.425566958040319,-0.3868925336957001,-1.1557246904277823,-1.1272160485379392,0.9890198074500536
toyota,rush,2024,57354.0,204303,SUV,4,Automatic Transmission,Gasoline,White,1,204303.0,10.957015302715368,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,111815.73908174693,56431.8,190510.7618479881,1.6453016205464281,0.5872668955717032,-0.3989361779602499,-1.1557246904277823,-1.6453016205464293,4.278927245031983
chevrolet,equinox,2024,52331.0,140580,Crossover,4,Automatic Transmission,Gasoline,White,1,140580.0,10.865363317630766,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91526.95709570957,56276.2,190510.7618479881,1.6453016205464281,-0.17426239122156797,-0.4096017677241486,-1.1557246904277823,-1.6453016205464293,2.7339202501057844
mercedes-benz,g-class,2024,592010.0,158016,SUV,8,Automatic Transmission,Gasoline,Black,1,158016.0,13.291280494774597,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,372082.4993270525,900353.9221789883,295369.32502351835,1.6453016205464281,0.03410859954357925,0.7363259285113889,0.9295740428083263,-1.6453016205464293,3.1566677975146193
dodge,charger,2021,180133.0,270838,Sedan,8,Automatic Transmission,Gasoline,Red,4,67709.5,12.101456297355472,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,108487.78776978418,82294.7,276426.75433070865,1.1272160485379379,1.3824013226512555,-0.13823332197344465,0.9295740428083263,-1.1272160485379392,0.9671259650945719
toyota,tundra,2021,143829.0,142398,Wagon,8,Automatic Transmission,Gasoline,White,4,35599.5,11.876387325597936,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,111815.73908174693,139255.875,190510.7618479881,1.1272160485379379,-0.15253616610049447,-0.21531943998829228,0.9295740428083263,-1.1272160485379392,0.18859741799101107
mitsubishi,attrage,2005,33802.0,177006,Sedan,3,Automatic Transmission,Gasoline,Silver,20,8850.3,10.428304834928856,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48964.87372013652,33630.89473684211,148198.60392609698,-1.6359070021740096,0.26105085204588174,-0.4489453298852634,-1.6770493737368093,1.6359070021740085,-0.4599549274522331
mercedes-benz,sprinter,2021,103719.0,20525,Other,6,Automatic Transmission,Gasoline,Silver,4,5131.25,11.5494502396526,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372082.4993270525,103719.0,148198.60392609698,1.1272160485379379,-1.6089939406772775,-0.30048703015950035,-0.11307532380972793,-1.1272160485379392,-0.5501257961257148
mercedes-benz,c-class,2020,204948.0,198828,Sedan,4,Automatic Transmission,Gasoline,Black,5,39765.6,12.230516446681742,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,372082.4993270525,141566.2564102564,295369.32502351835,0.9545208578684412,0.5218372572120347,-0.08554237831603931,-1.1557246904277823,-0.9545208578684424,0.289607314599175
lamborghini,urus,2024,1070388.0,196264,SUV,8,Automatic Transmission,Gasoline,Grey,1,196264.0,13.88353269177116,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1608101.1875,1623015.7457627119,259363.79265493498,1.6453016205464281,0.49119587040761636,1.7520901132763398,0.9295740428083263,-1.6453016205464293,4.084016283021222
volkswagen,id4,2015,148643.0,241532,Crossover,6,Automatic Transmission,Electric,White,10,24153.2,11.9093094643422,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82030.72222222222,126915.76923076923,190510.7618479881,0.09104490452095754,1.032176485798571,-0.20509763048731508,-0.11307532380972793,-0.09104490452095877,-0.08892582426098171
rolls-royce,wraith,2018,1344975.0,53793,Coupe,12,Automatic Transmission,Gasoline,Red,7,7684.714285714285,14.111886726992703,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1827529.645390071,1144721.705882353,276426.75433070865,0.6091304765294477,-1.2114207518280622,2.3351345680841558,3.014872776044435,-0.609130476529449,-0.48821533706504916
lexus,gs-series,2011,66728.0,25335,Sports Car,6,Automatic Transmission,Gasoline,Grey,14,1809.642857142857,11.10839492002184,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,174917.89380530972,67373.0,259363.79265493498,-0.5997358581570293,-1.551511463871797,-0.3790318899955302,-0.11307532380972793,0.5997358581570281,-0.6306603954087227
nissan,pathfinder,2012,44649.0,154807,SUV,6,Automatic Transmission,Gasoline,Silver,13,11908.23076923077,10.706609586304646,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,95783.9718918919,48094.2131147541,148198.60392609698,-0.4270406674875326,-0.004240936437457546,-0.42591334657469015,-0.11307532380972793,0.4270406674875314,-0.38581333919584865
toyota,prado,2020,99291.0,161326,SUV,6,Automatic Transmission,Gasoline,Silver,5,32265.2,11.505820282840181,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,111815.73908174693,104034.32291666667,148198.60392609698,0.9545208578684412,0.07366514803134235,-0.30988922635192395,-0.11307532380972793,-0.9545208578684424,0.10775507184939156
mercedes-benz,g-class,2015,901550.0,206820,SUV,8,Automatic Transmission,Gasoline,Grey,10,20682.0,13.71187189240472,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,372082.4993270525,900353.9221789883,259363.79265493498,0.09104490452095754,0.6173466032888331,1.3935878547541152,0.9295740428083263,-0.09104490452095877,-0.17308740298118977
dodge,ram,2012,174950.0,129706,Pick Up Truck,8,Automatic Transmission,Gasoline,Black,13,9977.384615384615,12.072261213698333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108487.78776978418,221113.41379310345,295369.32502351835,-0.4270406674875326,-0.3042134209061408,-0.14923864782379048,0.9295740428083263,0.4270406674875314,-0.43262800287801445
nissan,altima,2019,34978.0,113259,Sedan,4,Automatic Transmission,Gasoline,White,6,18876.5,10.462503160399518,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,95783.9718918919,46364.504504504504,190510.7618479881,0.7818256671989444,-0.500765249600473,-0.4464482696498772,-1.1557246904277823,-0.7818256671989456,-0.21686296485585432
mercedes-benz,c-class,2015,39970.0,276526,Sedan,6,Automatic Transmission,Gasoline,Black,10,27652.6,10.595909470156478,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,372082.4993270525,141566.2564102564,295369.32502351835,0.09104490452095754,1.4503764428320398,-0.4358485037527276,-0.11307532380972793,-0.09104490452095877,-0.0040805175735261065
mini,cooper,2020,94544.0,85038,Sedan,4,Automatic Transmission,Gasoline,Grey,5,17007.6,11.45683119061532,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75449.91666666667,72200.62790697675,259363.79265493498,0.9545208578684412,-0.8380236649700085,-0.31996877136670143,-1.1557246904277823,-0.9545208578684424,-0.26217570237319615
cadillac,escalade,2018,163478.0,170789,SUV,8,Automatic Transmission,Gasoline,Black,7,24398.428571428572,12.004439820703302,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,212005.60544217686,315835.62025316455,295369.32502351835,0.6091304765294477,0.18675385447838228,-0.17359772522204775,0.9295740428083263,-0.609130476529449,-0.08298009260658844
bentley,continental,2016,198310.0,51118,Coupe,8,Automatic Transmission,Gasoline,White,9,5679.777777777777,12.197591784477217,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560115.9420289855,286160.5806451613,190510.7618479881,0.26374009519045427,-1.2433886573279915,-0.09963717920251348,0.9295740428083263,-0.2637400951904555,-0.5368263712151176
gmc,acadia,2014,59615.0,233724,SUV,6,Automatic Transmission,Gasoline,White,11,21247.636363636364,10.995679273401315,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,118440.89583333333,38694.545454545456,190510.7618479881,-0.08165028614853918,0.9388660535954126,-0.39413528238864426,-0.11307532380972793,0.08165028614853796,-0.15937316889926015
jaguar,xj-series,2014,73991.0,94681,Sedan,4,Automatic Transmission,Gasoline,Silver,11,8607.363636363636,11.211712258234096,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,96647.3870967742,50020.625,148198.60392609698,-0.08165028614853918,-0.7227838471248424,-0.3636099950213721,-1.1557246904277823,0.08165028614853796,-0.4658450829869712
ferrari,f12,2018,635927.0,87399,Sports Car,12,Automatic Transmission,Gasoline,Red,7,12485.57142857143,13.362840628366632,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1225834.0894308942,766445.0625,276426.75433070865,0.6091304765294477,-0.8098082537979212,0.8295771141894978,3.014872776044435,-0.609130476529449,-0.3718153265922891
toyota,hilux,2010,123153.0,122552,Pick Up Truck,4,Automatic Transmission,Gasoline,Grey,15,8170.133333333333,11.721190883735773,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111815.73908174693,91891.54166666667,259363.79265493498,-0.7724310488265261,-0.38970814836277434,-0.25922183575941915,-1.1557246904277823,0.7724310488265249,-0.4764460257639202
bentley,continental-flying-spur,2009,1368673.0,11124,Sedan,8,Automatic Transmission,Gasoline,Black,16,695.25,14.129352945891217,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,560115.9420289855,468245.0833333333,295369.32502351835,-0.9451262394960228,-1.7213417087538518,2.385453729188052,0.9295740428083263,0.9451262394960216,-0.6576795997679259
mercedes-benz,c-class,2006,34300.0,223864,Sedan,6,Automatic Transmission,Gasoline,Black,19,11782.315789473685,10.442929787247998,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,372082.4993270525,141566.2564102564,295369.32502351835,-1.463211811504513,0.8210329514536168,-0.4478879013161968,-0.11307532380972793,1.4632118115045119,-0.38886623257015124
bmw,x5,2012,525845.0,221629,SUV,8,Automatic Transmission,Gasoline,White,13,17048.384615384617,13.172763673187285,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,163608.4369627507,167385.5905511811,190510.7618479881,-0.4270406674875326,0.7943233182602178,0.5958344400128104,0.9295740428083263,0.4270406674875314,-0.2611868519415685
ford,mustang,2006,84401.0,257427,Sports Car,4,Automatic Transmission,Gasoline,Orange,19,13548.78947368421,11.343346376985751,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,110800.93900184843,84503.32323232324,536212.1578947369,-1.463211811504513,1.2221315728719833,-0.34150591589690743,-1.1557246904277823,1.4632118115045119,-0.34603688997080234
toyota,previa,2021,29146.0,173295,SUV,4,Automatic Transmission,Gasoline,Black,4,43323.75,10.280107270530456,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,111815.73908174693,35909.71428571428,295369.32502351835,1.1272160485379379,0.21670210538784884,-0.4588316500008741,-1.1557246904277823,-1.1272160485379392,0.37587705455172987
bmw,6-series,2021,182618.0,13559,Coupe,8,Automatic Transmission,Gasoline,Green,4,3389.75,12.115157294303843,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163608.4369627507,98111.85416666667,562504.2012987013,1.1272160485379379,-1.6922419517847571,-0.13295679588081308,0.9295740428083263,-1.1272160485379392,-0.5923496349541437
maserati,ghibli,2019,188785.0,116990,Sedan,6,Automatic Transmission,Gasoline,Black,6,19498.333333333332,12.148369377401728,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,247523.4827586207,188313.41176470587,295369.32502351835,0.7818256671989444,-0.45617749056487056,-0.11986209309881757,-0.11307532380972793,-0.7818256671989456,-0.20178619744568418
bmw,3-series,2012,17754.0,107557,Sedan,4,Automatic Transmission,Gasoline,Black,13,8273.615384615385,9.784422445377189,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,163608.4369627507,85215.69014084506,295369.32502351835,-0.4270406674875326,-0.5689076784455561,-0.48302085935590783,-1.1557246904277823,0.4270406674875314,-0.47393703382882485
nissan,altima,2024,41314.0,170778,Sedan,4,Automatic Transmission,Gasoline,Blue,1,170778.0,10.628980909135285,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,95783.9718918919,46364.504504504504,304107.44606413995,1.6453016205464281,0.186622397670719,-0.4329947206265719,-1.1557246904277823,-1.6453016205464293,3.466091071203054
ferrari,488,2019,925288.0,241407,Sports Car,8,Automatic Transmission,Gasoline,Red,6,40234.5,13.737861400130146,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1225834.0894308942,1793403.875,276426.75433070865,0.7818256671989444,1.0306826584387612,1.4439919498796234,0.9295740428083263,-0.7818256671989456,0.3009761104801112
lamborghini,urus,2017,1024301.0,191958,SUV,8,Automatic Transmission,Gasoline,Silver,8,23994.75,13.839521962975683,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1608101.1875,1623015.7457627119,148198.60392609698,0.436435285859951,0.4397365055168889,1.6542312569257922,0.9295740428083263,-0.4364352858599522,-0.09276755108404491
jeep,wrangler,2007,98283.0,293167,SUV,6,Automatic Transmission,Gasoline,Grey,18,16287.055555555555,11.495616525847591,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,129047.2811594203,110496.71739130435,259363.79265493498,-1.2905166208350163,1.6492466915887969,-0.31202956369654067,-0.11307532380972793,1.290516620835015,-0.27964578706509513
toyota,sienna,2013,41819.0,37230,Van,6,Automatic Transmission,Gasoline,Grey,12,3102.5,10.641129972982625,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,111815.73908174693,38654.875,259363.79265493498,-0.25434547681803593,-1.409358852312298,-0.43192242860372326,-0.11307532380972793,0.2543454768180347,-0.5993142044077562
mercedes-benz,s-class,2011,647160.0,195571,Sedan,6,Automatic Transmission,Gasoline,Grey,14,13969.357142857143,13.38035038333101,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,372082.4993270525,361820.0520833333,259363.79265493498,-0.5997358581570293,0.48291409152483095,0.8534287108086247,-0.11307532380972793,0.5997358581570281,-0.33583994395897004
hyundai,sonata,2008,15007.0,115257,Sedan,4,Automatic Transmission,Gasoline,White,17,6779.823529411765,9.616338671246005,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,54998.52558139535,45771.260869565216,190510.7618479881,-1.1178214301655196,-0.4768879130812734,-0.48885370329009653,-1.1557246904277823,1.1178214301655183,-0.5101550220788033
volkswagen,scirocco,2012,48867.0,37487,Hatchback,4,Automatic Transmission,Gasoline,White,13,2883.6153846153848,10.79687806452395,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82030.72222222222,39946.6,190510.7618479881,-0.4270406674875326,-1.406287543260529,-0.41695705399572836,-1.1557246904277823,0.4270406674875314,-0.6046212091289866
volkswagen,golf,2024,103218.0,292514,Hatchback,4,Automatic Transmission,Gasoline,White,1,292514.0,11.544608223610837,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82030.72222222222,67516.61111111111,190510.7618479881,1.6453016205464281,1.6414429374611506,-0.30155082878018785,-1.1557246904277823,-1.6453016205464293,6.417662270524109
mercedes-benz,g-class,2005,788686.0,78857,SUV,8,Automatic Transmission,Gasoline,White,20,3942.85,13.578124816430408,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,372082.4993270525,900353.9221789883,190510.7618479881,-1.6359070021740096,-0.9118904402578827,1.153938019374329,0.9295740428083263,1.6359070021740085,-0.5789393534405037
land-rover,range-rover-sport,2015,129562.0,285154,SUV,8,Automatic Transmission,Gasoline,Black,10,28515.4,11.77192252831203,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,249111.48884758365,227546.5101010101,295369.32502351835,0.09104490452095754,1.5534863825155505,-0.24561328214667238,0.9295740428083263,-0.09104490452095877,0.016838648743538815
mercedes-benz,e-class,2011,80656.0,179562,Coupe,6,Automatic Transmission,Gasoline,White,14,12825.857142857143,11.297960874579218,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372082.4993270525,140117.16753926701,190510.7618479881,-0.5997358581570293,0.2915966338992722,-0.34945786367030995,-0.11307532380972793,0.5997358581570281,-0.3635648705741342
mercedes-benz,gle-class,2014,357603.0,80770,SUV,6,Automatic Transmission,Gasoline,Grey,11,7342.727272727273,12.787181507901263,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,372082.4993270525,262463.1111111111,259363.79265493498,-0.08165028614853918,-0.8890289063433537,0.23859769841260117,-0.11307532380972793,0.08165028614853796,-0.4965070422145062
mercedes-benz,s-class,2024,527717.0,93298,Sedan,8,Automatic Transmission,Gasoline,White,1,93298.0,13.176317329101954,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,372082.4993270525,361820.0520833333,190510.7618479881,1.6453016205464281,-0.7393115530337778,0.5998093522242415,0.9295740428083263,-1.6453016205464293,1.587536358353976
porsche,cayenne,2019,256350.0,62157,SUV,6,Automatic Transmission,Gasoline,Grey,6,10359.5,12.454302878120954,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,336755.0177777778,242302.2093023256,259363.79265493498,0.7818256671989444,-1.1114657755284698,0.02360208615617306,-0.11307532380972793,-0.7818256671989456,-0.42336335836818784
bmw,1-series,2021,165084.0,194790,Hatchback,4,Automatic Transmission,Gasoline,Blue,4,48697.5,12.01421577175288,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163608.4369627507,70549.5625,304107.44606413995,1.1272160485379379,0.4735806581807394,-0.17018762425433498,-1.1557246904277823,-1.1272160485379392,0.5061672376721833
mitsubishi,pajero,2024,40100.0,103575,SUV,6,Automatic Transmission,Gasoline,White,1,103575.0,10.599156550639583,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48964.87372013652,51077.09316770186,190510.7618479881,1.6453016205464281,-0.6164950428196566,-0.43557246818248935,-0.11307532380972793,-1.6453016205464293,1.8367091356377911
honda,odyssey,2022,49207.0,49760,SUV,6,Automatic Transmission,Gasoline,Black,3,16586.666666666668,10.803811490888204,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56072.90909090909,60709.166666666664,295369.32502351835,1.2999112392074346,-1.259617597764965,-0.4162351148120283,-0.11307532380972793,-1.299911239207436,-0.27238151415854206
rolls-royce,ghost,2011,1944518.0,194808,Sedan,12,Automatic Transmission,Gasoline,Green,14,13914.857142857143,14.480525203679598,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1827529.645390071,1394271.2,562504.2012987013,-0.5997358581570293,0.473795769320552,3.608174521063877,3.014872776044435,0.5997358581570281,-0.3371613331155301
ford,mustang,2018,69414.0,227418,Sedan,4,Automatic Transmission,Gasoline,Orange,7,32488.285714285714,11.147858261468903,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,110800.93900184843,84503.32323232324,536212.1578947369,0.6091304765294477,0.8635054509477286,-0.3733285704442995,-1.1557246904277823,-0.609130476529449,0.11316393503912736
land-rover,range-rover,2016,170993.0,237900,SUV,8,Automatic Transmission,Gasoline,Grey,9,26433.333333333332,12.04938374714991,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,249111.48884758365,287027.0,259363.79265493498,0.26374009519045427,0.9887718380319379,-0.1576407459117354,0.9295740428083263,-0.2637400951904555,-0.03364245798248909
bmw,x6,2007,386026.0,198683,SUV,8,Automatic Transmission,Gasoline,Blue,18,11037.944444444445,12.863662594187236,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,163608.4369627507,195994.26470588235,304107.44606413995,-1.2905166208350163,0.5201044174746553,0.2989496908193887,0.9295740428083263,1.290516620835015,-0.40691401649264075
mazda,cx-9,2022,54459.0,175783,SUV,6,Automatic Transmission,Gasoline,Silver,3,58594.333333333336,10.90522176622775,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51978.819444444445,63434.7,148198.60392609698,1.2999112392074346,0.24643524515750279,-0.4050832777744021,-0.11307532380972793,-1.299911239207436,0.7461226184235409
hyundai,sonata,2024,47225.0,216053,Sedan,4,Automatic Transmission,Gasoline,Grey,1,216053.0,10.762699867370506,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,54998.52558139535,45771.260869565216,259363.79265493498,1.6453016205464281,0.727686667393823,-0.4204435955828918,-1.1557246904277823,-1.6453016205464293,4.563813898051816
